550 38 0.173048 37 0.133917 0.250125 0.100081 -0.255280 0.082327 0.238870 0.103447 -0.225863 0.083695 0
560 39 0.148037 39 0.186838 0.277094 0.088552 -0.236750 0.092763 0.238870 0.103447 -0.225863 0.083695 0
570 39 0.150832 39 0.189975 0.262920 0.091759 -0.240354 0.091010 0.238870 0.103447 -0.225863 0.083695 0
580 40 0.158217 39 0.188439 0.263117 0.104935 -0.236568 0.084833 0.238870 0.103447 -0.225863 0.083695 0
590 6 0.066475 5 0.048759 0.248607 0.108941 -0.235094 0.090133 0.238870 0.103447 -0.225863 0.083695 0
600 2 0.069666 4 0.072070 0.249634 0.103435 -0.242349 0.087292 0.238870 0.103447 -0.225863 0.083695 0
610 3 0.066496 3 0.065532 0.233043 0.114544 -0.245234 0.097462 0.238870 0.103447 -0.225863 0.083695 0
620 -2 0.062614 -4 0.063231 0.237984 0.112125 -0.241997 0.091889 0.238870 0.103447 -0.225863 0.083695 0
630 -2 0.080629 -6 0.091123 0.250219 0.096182 -0.234689 0.096684 0.238870 0.103447 -0.225863 0.083695 0
640 -4 0.105256 -8 0.110056 0.258535 0.109696 -0.235115 0.091749 0.238870 0.103447 -0.225863 0.083695 0
650 -9 0.108909 -8 0.095957 0.247589 0.102281 -0.228321 0.093862 0.238870 0.103447 -0.225863 0.083695 0
660 -10 0.094514 -5 0.089073 0.232676 0.095952 -0.229301 0.091748 0.238870 0.103447 -0.225863 0.083695 0
670 37 0.217888 37 0.220431 0.255333 0.097568 -0.227895 0.095649 0.238870 0.103447 -0.225863 0.083695 0
680 -8 0.129013 37 0.226031 0.277661 0.095616 -0.222806 0.085967 0.238870 0.103447 -0.225863 0.083695 0
690 -12 0.141280 37 0.212349 0.254401 0.098110 -0.229380 0.087162 0.238870 0.103447 -0.225863 0.083695 0
700 37 0.169934 37 0.217239 0.249611 0.103955 -0.231233 0.099729 0.238870 0.103447 -0.225863 0.083695 0
710 37 0.151110 37 0.221844 0.246678 0.092055 -0.230453 0.091623 0.238870 0.103447 -0.225863 0.083695 0
720 39 0.133558 37 0.203684 0.232660 0.112762 -0.222770 0.105208 0.238870 0.103447 -0.225863 0.083695 0
730 38 0.133736 36 0.170932 0.251364 0.108469 -0.237721 0.099788 0.238870 0.103447 -0.225863 0.083695 0
740 36 0.113686 37 0.173879 0.249261 0.117310 -0.234604 0.093173 0.238870 0.103447 -0.225863 0.083695 0
750 37 0.096480 39 0.140479 0.255658 0.091288 -0.250342 0.090146 0.238870 0.103447 -0.225863 0.083695 0
760 37 0.087486 39 0.133487 0.269502 0.107375 -0.244334 0.088962 0.238870 0.103447 -0.225863 0.083695 0
770 114 0.105219 38 0.134646 0.250702 0.115975 -0.245504 0.086979 0.238870 0.103447 -0.225863 0.083695 0
780 -13 0.074923 -12 0.092907 0.243447 0.092408 -0.242811 0.076871 0.238870 0.103447 -0.225863 0.083695 0
790 -11 0.091493 37 0.091784 0.253865 0.081757 -0.256657 0.080037 0.238870 0.103447 -0.225863 0.083695 0
800 36 0.098046 37 0.085791 0.237501 0.089531 -0.237443 0.088479 0.238870 0.103447 -0.225863 0.083695 0
810 -3 0.088303 -3 0.092209 0.253607 0.087627 -0.248770 0.081998 0.238870 0.103447 -0.225863 0.083695 0
820 -8 0.073148 35 0.076129 0.242590 0.078614 -0.248465 0.074360 0.238870 0.103447 -0.225863 0.083695 0
830 34 0.077138 36 0.088594 0.261453 0.091751 -0.239978 0.074641 0.238870 0.103447 -0.225863 0.083695 0
840 33 0.087197 35 0.116121 0.256789 0.084939 -0.254035 0.077866 0.238870 0.103447 -0.225863 0.083695 0
850 33 0.074268 35 0.128606 0.256122 0.081722 -0.248201 0.085052 0.238870 0.103447 -0.225863 0.083695 0
860 -13 0.038905 -13 0.076308 0.255760 0.080001 -0.232560 0.073430 0.238870 0.103447 -0.225863 0.083695 0
870 -12 0.065140 -12 0.101994 0.248079 0.079346 -0.251068 0.073671 0.238870 0.103447 -0.225863 0.083695 0
880 -12 0.098792 -11 0.107049 0.248518 0.074154 -0.237815 0.074186 0.238870 0.103447 -0.225863 0.083695 0
890 -11 0.107082 -12 0.114555 0.227448 0.071920 -0.246848 0.066117 0.238870 0.103447 -0.225863 0.083695 0
900 -11 0.113914 -11 0.101650 0.236200 0.070915 -0.236814 0.072708 0.238870 0.103447 -0.225863 0.083695 0
910 -12 0.105924 -11 0.090526 0.254547 0.082293 -0.237650 0.071024 0.238870 0.103447 -0.225863 0.083695 0
920 -11 0.088430 -11 0.128701 0.228943 0.081425 -0.256853 0.070106 0.238870 0.103447 -0.225863 0.083695 0
930 -9 0.127871 -9 0.143117 0.236311 0.079823 -0.237393 0.075272 0.238870 0.103447 -0.225863 0.083695 0
940 -9 0.144110 -8 0.150614 0.249767 0.080667 -0.246021 0.067585 0.238870 0.103447 -0.225863 0.083695 0
950 -8 0.150123 -9 0.151464 0.245822 0.076069 -0.241872 0.073039 0.238870 0.103447 -0.225863 0.083695 0
960 -9 0.152287 -9 0.169479 0.265686 0.066438 -0.239788 0.076073 0.238870 0.103447 -0.225863 0.083695 0
970 -9 0.170836 -8 0.168092 0.256232 0.065939 -0.239867 0.067543 0.238870 0.103447 -0.225863 0.083695 0
980 -8 0.169260 -7 0.167859 0.239124 0.073350 -0.235082 0.071810 0.238870 0.103447 -0.225863 0.083695 0
990 -8 0.162625 -7 0.149023 0.251533 0.076894 -0.246698 0.073589 0.238870 0.103447 -0.225863 0.083695 0
1000 -7 0.149843 -8 0.161007 0.247465 0.084971 -0.242946 0.073851 0.238870 0.103447 -0.225863 0.083695 0
1010 -7 0.163838 -7 0.160947 0.264851 0.082217 -0.245688 0.074960 0.238870 0.103447 -0.225863 0.083695 0
1020 -8 0.153511 -8 0.131349 0.257221 0.088729 -0.234072 0.074340 0.238870 0.103447 -0.225863 0.083695 0
1030 -8 0.130138 -9 0.131110 0.266959 0.089825 -0.246831 0.068408 0.238870 0.103447 -0.225863 0.083695 0
1040 -9 0.130375 -9 0.130042 0.266420 0.083120 -0.254417 0.076873 0.238870 0.103447 -0.225863 0.083695 0
1050 -9 0.130345 -9 0.130507 0.253677 0.081172 -0.247517 0.078309 0.238870 0.103447 -0.225863 0.083695 0
1060 -9 0.129790 -8 0.119670 0.239526 0.088666 -0.251267 0.077057 0.238870 0.103447 -0.225863 0.083695 0
1070 -9 0.115767 -8 0.108277 0.259737 0.091133 -0.235504 0.075084 0.238870 0.103447 -0.225863 0.083695 0
1080 -7 0.114631 -7 0.130471 0.246276 0.088528 -0.254698 0.072602 0.238870 0.103447 -0.225863 0.083695 0
1090 -7 0.130266 -7 0.122434 0.245216 0.074844 -0.248132 0.078584 0.238870 0.103447 -0.225863 0.083695 0
1100 -7 0.117126 -7 0.104097 0.252427 0.084319 -0.243250 0.073988 0.238870 0.103447 -0.225863 0.083695 0
1110 -8 0.099781 -6 0.086127 0.272778 0.077152 -0.257779 0.084303 0.238870 0.103447 -0.225863 0.083695 0
1120 -7 0.084773 -7 0.089943 0.277367 0.087452 -0.275280 0.078576 0.238870 0.103447 -0.225863 0.083695 0
1130 -6 0.094925 -6 0.108822 0.258962 0.082739 -0.257335 0.072241 0.238870 0.103447 -0.225863 0.083695 0
1140 -6 0.110602 -5 0.097631 0.253327 0.094135 -0.237539 0.070666 0.238870 0.103447 -0.225863 0.083695 0
1150 -6 0.088429 -6 0.085829 0.232522 0.087492 -0.238646 0.074631 0.238870 0.103447 -0.225863 0.083695 0
1160 -5 0.088533 -6 0.097126 0.253338 0.069881 -0.222178 0.080248 0.238870 0.103447 -0.225863 0.083695 0
1170 -6 0.103321 -6 0.105281 0.248669 0.084588 -0.237898 0.075521 0.238870 0.103447 -0.225863 0.083695 0
1180 -7 0.097020 -6 0.080993 0.247060 0.070963 -0.230410 0.080493 0.238870 0.103447 -0.225863 0.083695 0
1190 -7 0.074384 -7 0.072693 0.224504 0.074366 -0.235752 0.072346 0.238870 0.103447 -0.225863 0.083695 0
1200 -7 0.073759 -7 0.084000 0.231266 0.070869 -0.224054 0.074289 0.238870 0.103447 -0.225863 0.083695 0
1210 -7 0.089448 -8 0.104245 0.229767 0.076916 -0.220044 0.067720 0.238870 0.103447 -0.225863 0.083695 0
1220 -8 0.105266 -8 0.096097 0.217410 0.073875 -0.211427 0.070836 0.238870 0.103447 -0.225863 0.083695 0
1230 -8 0.093845 -8 0.088657 0.209123 0.065561 -0.196896 0.064363 0.238870 0.103447 -0.225863 0.083695 0
1240 -8 0.089723 -8 0.100195 0.213906 0.070911 -0.194816 0.072816 0.238870 0.103447 -0.225863 0.083695 0
1250 -7 0.102384 -8 0.110311 0.210235 0.068065 -0.193456 0.075402 0.238870 0.103447 -0.225863 0.083695 0
1260 -7 0.115354 -7 0.119160 0.213787 0.073411 -0.193895 0.066513 0.238870 0.103447 -0.225863 0.083695 0
1270 -7 0.117221 -7 0.118455 0.203805 0.065641 -0.203868 0.069345 0.238870 0.103447 -0.225863 0.083695 0
1280 -7 0.119741 -7 0.118103 0.205411 0.062501 -0.204649 0.057681 0.238870 0.103447 -0.225863 0.083695 0
1290 -7 0.120905 -8 0.136146 0.206341 0.067924 -0.218565 0.067960 0.238870 0.103447 -0.225863 0.083695 0
1300 -8 0.138530 -8 0.135094 0.211596 0.062264 -0.200798 0.062003 0.238870 0.103447 -0.225863 0.083695 0
1310 -9 0.135128 -9 0.125952 0.215908 0.066305 -0.226512 0.067210 0.238870 0.103447 -0.225863 0.083695 0
1320 -9 0.125060 -9 0.128592 0.207706 0.065714 -0.208603 0.055677 0.238870 0.103447 -0.225863 0.083695 0
1330 -9 0.128723 -9 0.131210 0.233380 0.059697 -0.223910 0.063249 0.238870 0.103447 -0.225863 0.083695 0
1340 -9 0.131441 -9 0.120422 0.218816 0.060053 -0.219551 0.060356 0.238870 0.103447 -0.225863 0.083695 0
1350 -10 0.118298 -10 0.121181 0.231817 0.061611 -0.235332 0.062631 0.238870 0.103447 -0.225863 0.083695 0
1360 -10 0.121181 -10 0.113363 0.227301 0.062474 -0.236289 0.058268 0.238870 0.103447 -0.225863 0.083695 0
1370 -11 0.114386 -10 0.104260 0.214480 0.058953 -0.239205 0.059788 0.238870 0.103447 -0.225863 0.083695 0
1380 -11 0.104997 -10 0.119827 0.229271 0.064490 -0.230059 0.057433 0.238870 0.103447 -0.225863 0.083695 0
1390 -10 0.119827 -9 0.089010 0.224610 0.058543 -0.228577 0.053892 0.238870 0.103447 -0.225863 0.083695 0
1400 -10 0.088657 -9 0.090081 0.225403 0.054638 -0.219348 0.061402 0.238870 0.103447 -0.225863 0.083695 0
1410 -9 0.090929 -9 0.090296 0.218463 0.070793 -0.215034 0.062813 0.238870 0.103447 -0.225863 0.083695 0
1420 -9 0.091068 -10 0.096962 0.216986 0.057253 -0.219590 0.059399 0.238870 0.103447 -0.225863 0.083695 0
1430 -10 0.096962 -10 0.094544 0.204362 0.061303 -0.210330 0.059668 0.238870 0.103447 -0.225863 0.083695 0
1440 -11 0.094589 -10 0.096380 0.208539 0.066621 -0.203136 0.064893 0.238870 0.103447 -0.225863 0.083695 0
1450 -9 0.097036 -10 0.120396 0.223617 0.055674 -0.212192 0.062835 0.238870 0.103447 -0.225863 0.083695 0
1460 -9 0.122471 -9 0.131088 0.222563 0.055820 -0.219649 0.055728 0.238870 0.103447 -0.225863 0.083695 0
1470 -9 0.131183 -9 0.124082 0.206171 0.050936 -0.203037 0.064160 0.238870 0.103447 -0.225863 0.083695 0
1480 -9 0.122247 -8 0.131598 0.231244 0.062980 -0.222287 0.073559 0.238870 0.103447 -0.225863 0.083695 0
1490 -8 0.137932 -9 0.170011 0.229565 0.061095 -0.231965 0.070137 0.238870 0.103447 -0.225863 0.083695 0
1500 -7 0.178090 -8 0.183718 0.219787 0.061338 -0.225939 0.063386 0.238870 0.103447 -0.225863 0.083695 0
1510 -8 0.186074 -8 0.190993 0.237037 0.054499 -0.225509 0.066831 0.238870 0.103447 -0.225863 0.083695 0
1520 -8 0.190155 -7 0.196315 0.222021 0.058357 -0.219245 0.055692 0.238870 0.103447 -0.225863 0.083695 0
1530 -7 0.193701 -7 0.168259 0.214061 0.056716 -0.216853 0.057394 0.238870 0.103447 -0.225863 0.083695 0
1540 -7 0.157682 -7 0.151660 0.206464 0.062538 -0.206926 0.050676 0.238870 0.103447 -0.225863 0.083695 0
1550 -7 0.150908 -7 0.150489 0.202167 0.052042 -0.195408 0.060331 0.238870 0.103447 -0.225863 0.083695 0
1560 -7 0.151043 -7 0.163736 0.203105 0.054147 -0.186479 0.062101 0.238870 0.103447 -0.225863 0.083695 0
1570 -6 0.166600 -6 0.154337 0.195424 0.066784 -0.198554 0.060149 0.238870 0.103447 -0.225863 0.083695 0
1580 -6 0.145541 -5 0.141945 0.220646 0.048360 -0.218422 0.064125 0.238870 0.103447 -0.225863 0.083695 0
1590 -6 0.135191 -6 0.131855 0.198410 0.060118 -0.194839 0.052675 0.238870 0.103447 -0.225863 0.083695 0
1600 -6 0.132322 -6 0.128081 0.182906 0.051062 -0.185381 0.055418 0.238870 0.103447 -0.225863 0.083695 0
1610 -6 0.124693 -6 0.121296 0.195619 0.056501 -0.190828 0.052967 0.238870 0.103447 -0.225863 0.083695 0
1620 -6 0.127409 -6 0.135283 0.188656 0.047075 -0.184317 0.045820 0.238870 0.103447 -0.225863 0.083695 0
1630 -6 0.135860 -6 0.135083 0.173263 0.048489 -0.173214 0.051177 0.238870 0.103447 -0.225863 0.083695 0
1640 -4 0.152790 -5 0.167413 0.190663 0.059070 -0.195290 0.051553 0.238870 0.103447 -0.225863 0.083695 0
1650 -4 0.171061 -5 0.172596 0.200325 0.061131 -0.203337 0.052561 0.238870 0.103447 -0.225863 0.083695 0
1660 -4 0.173258 -3 0.161211 0.193192 0.051727 -0.189732 0.050502 0.238870 0.103447 -0.225863 0.083695 0
1670 -4 0.130161 -3 0.125087 0.196676 0.050325 -0.194200 0.049325 0.238870 0.103447 -0.225863 0.083695 0
1680 -2 0.131357 -3 0.134782 0.194693 0.052244 -0.204689 0.052677 0.238870 0.103447 -0.225863 0.083695 0
1690 -2 0.139253 -2 0.138430 0.214511 0.052453 -0.216512 0.049881 0.238870 0.103447 -0.225863 0.083695 0
1700 -2 0.148013 -2 0.148377 0.232784 0.059912 -0.224550 0.052979 0.238870 0.103447 -0.225863 0.083695 0
1710 -2 0.151723 -2 0.149781 0.226556 0.059051 -0.222785 0.055542 0.238870 0.103447 -0.225863 0.083695 0
1720 -3 0.134894 -2 0.130161 0.215280 0.066412 -0.208585 0.051355 0.238870 0.103447 -0.225863 0.083695 0
1730 -2 0.110093 -2 0.109398 0.228696 0.061186 -0.224069 0.063985 0.238870 0.103447 -0.225863 0.083695 0
1740 -2 0.098571 -1 0.093269 0.232816 0.060917 -0.219716 0.055490 0.238870 0.103447 -0.225863 0.083695 0
1750 -1 0.069629 -1 0.070396 0.216676 0.051824 -0.211830 0.050345 0.238870 0.103447 -0.225863 0.083695 0
1760 0 0.100924 -1 0.102122 0.199190 0.050837 -0.199388 0.045915 0.238870 0.103447 -0.225863 0.083695 0
1770 -1 0.108120 0 0.106320 0.203637 0.052916 -0.204234 0.051195 0.238870 0.103447 -0.225863 0.083695 0
1780 -3 0.060994 1 0.055911 0.203399 0.053713 -0.199817 0.048454 0.238870 0.103447 -0.225863 0.083695 0
1790 -39 0.091807 -40 0.127057 0.193801 0.056722 -0.188931 0.050949 0.238870 0.103447 -0.225863 0.083695 0
1800 -39 0.100336 0 0.049899 0.194389 0.051888 -0.203591 0.056874 0.238870 0.103447 -0.225863 0.083695 0
1810 0 0.057047 0 0.057047 0.204714 0.054807 -0.202853 0.055269 0.238870 0.103447 -0.225863 0.083695 0
1820 0 0.069870 -1 0.070158 0.196214 0.053036 -0.191352 0.054321 0.238870 0.103447 -0.225863 0.083695 0
1830 0 0.081064 0 0.081064 0.196357 0.053400 -0.203237 0.052669 0.238870 0.103447 -0.225863 0.083695 0
1840 1 0.111578 0 0.110642 0.202576 0.049638 -0.204699 0.052078 0.238870 0.103447 -0.225863 0.083695 0
1850 0 0.115632 0 0.115632 0.203546 0.052335 -0.189526 0.057905 0.238870 0.103447 -0.225863 0.083695 0
1860 0 0.115127 0 0.115127 0.184781 0.053905 -0.193095 0.056449 0.238870 0.103447 -0.225863 0.083695 0
1870 0 0.089970 1 0.091776 0.192539 0.051431 -0.186267 0.056128 0.238870 0.103447 -0.225863 0.083695 0
1880 -1 0.050413 0 0.049286 0.199861 0.051339 -0.186630 0.048445 0.238870 0.103447 -0.225863 0.083695 0
1890 -1 0.041780 41 0.135030 0.208305 0.050285 -0.203283 0.060649 0.238870 0.103447 -0.225863 0.083695 0
1900 -3 0.031858 41 0.135060 0.197201 0.057587 -0.192131 0.057675 0.238870 0.103447 -0.225863 0.083695 0
1910 -40 0.097567 -41 0.126071 0.189497 0.053525 -0.190101 0.049964 0.238870 0.103447 -0.225863 0.083695 0
1920 0 0.041066 -40 0.142521 0.185029 0.045204 -0.182602 0.046924 0.238870 0.103447 -0.225863 0.083695 0
1930 -2 0.041963 -40 0.140620 0.165386 0.045161 -0.170999 0.042852 0.238870 0.103447 -0.225863 0.083695 0
1940 40 0.053845 -39 0.165134 0.172670 0.043508 -0.164857 0.045456 0.238870 0.103447 -0.225863 0.083695 0
1950 39 0.083042 -39 0.171089 0.164125 0.045998 -0.163666 0.046015 0.238870 0.103447 -0.225863 0.083695 0
1960 -1 0.064240 -1 0.063965 0.166809 0.047871 -0.160658 0.045497 0.238870 0.103447 -0.225863 0.083695 0
1970 0 0.053446 0 0.053446 0.183465 0.048835 -0.171767 0.052296 0.238870 0.103447 -0.225863 0.083695 0
1980 1 0.075132 0 0.073565 0.163057 0.044710 -0.164422 0.046169 0.238870 0.103447 -0.225863 0.083695 0
1990 1 0.081140 1 0.081031 0.165677 0.048757 -0.167715 0.047767 0.238870 0.103447 -0.225863 0.083695 0
2000 1 0.094763 1 0.093937 0.167657 0.048636 -0.161146 0.053066 0.238870 0.103447 -0.225863 0.083695 0
2010 2 0.075795 1 0.077305 0.163755 0.046507 -0.167257 0.047744 0.238870 0.103447 -0.225863 0.083695 0
2020 3 0.108028 2 0.098039 0.160729 0.049122 -0.157338 0.037474 0.238870 0.103447 -0.225863 0.083695 0
2030 3 0.114069 3 0.115318 0.164034 0.051649 -0.165002 0.045044 0.238870 0.103447 -0.225863 0.083695 0
2040 4 0.109192 4 0.106051 0.186580 0.049265 -0.185426 0.052713 0.238870 0.103447 -0.225863 0.083695 0
2050 4 0.124619 4 0.118988 0.192566 0.057838 -0.181082 0.051091 0.238870 0.103447 -0.225863 0.083695 0
2060 4 0.121139 5 0.120901 0.176356 0.054181 -0.174160 0.051952 0.238870 0.103447 -0.225863 0.083695 0
2070 5 0.118308 5 0.122749 0.176388 0.049354 -0.170223 0.052860 0.238870 0.103447 -0.225863 0.083695 0
2080 5 0.122867 4 0.119854 0.171824 0.047492 -0.170181 0.046226 0.238870 0.103447 -0.225863 0.083695 0
2090 4 0.121435 5 0.123426 0.171529 0.047527 -0.170946 0.047157 0.238870 0.103447 -0.225863 0.083695 0
2100 5 0.147497 4 0.131407 0.170634 0.048415 -0.172683 0.045012 0.238870 0.103447 -0.225863 0.083695 0
2110 4 0.173676 4 0.167664 0.188578 0.050517 -0.187977 0.045462 0.238870 0.103447 -0.225863 0.083695 0
2120 5 0.173156 4 0.172483 0.191090 0.046195 -0.183971 0.051404 0.238870 0.103447 -0.225863 0.083695 0
2130 5 0.178222 5 0.173172 0.197536 0.045405 -0.188297 0.049360 0.238870 0.103447 -0.225863 0.083695 0
2140 5 0.189021 4 0.185081 0.210690 0.044324 -0.208080 0.050050 0.238870 0.103447 -0.225863 0.083695 0
2150 4 0.199367 4 0.195544 0.218572 0.042690 -0.216661 0.052057 0.238870 0.103447 -0.225863 0.083695 0
2160 4 0.208527 4 0.202864 0.214745 0.047260 -0.213532 0.052515 0.238870 0.103447 -0.225863 0.083695 0
2170 3 0.242619 3 0.234437 0.209277 0.050042 -0.211789 0.053134 0.238870 0.103447 -0.225863 0.083695 0
2180 2 0.197141 3 0.213377 0.207370 0.051940 -0.207428 0.045950 0.238870 0.103447 -0.225863 0.083695 0
2190 2 0.149068 2 0.148671 0.207398 0.047788 -0.213823 0.048055 0.238870 0.103447 -0.225863 0.083695 0
2200 2 0.147215 2 0.148960 0.208162 0.042417 -0.209347 0.046663 0.238870 0.103447 -0.225863 0.083695 0
2210 2 0.141564 2 0.142449 0.205733 0.055381 -0.214829 0.045201 0.238870 0.103447 -0.225863 0.083695 0
2220 3 0.146300 2 0.144283 0.201433 0.046459 -0.183384 0.055267 0.238870 0.103447 -0.225863 0.083695 0
2230 3 0.156336 3 0.155188 0.191723 0.049306 -0.190938 0.043693 0.238870 0.103447 -0.225863 0.083695 0
2240 3 0.160692 3 0.161341 0.198786 0.047083 -0.183447 0.040552 0.238870 0.103447 -0.225863 0.083695 0
2250 3 0.161317 3 0.160630 0.205430 0.048539 -0.194445 0.047214 0.238870 0.103447 -0.225863 0.083695 0
2260 3 0.155062 3 0.160606 0.208199 0.047771 -0.204639 0.051073 0.238870 0.103447 -0.225863 0.083695 0
2270 3 0.123271 3 0.132372 0.221133 0.044955 -0.205398 0.040913 0.238870 0.103447 -0.225863 0.083695 0
2280 4 0.138467 3 0.128206 0.203921 0.048094 -0.198069 0.048589 0.238870 0.103447 -0.225863 0.083695 0
2290 4 0.144598 4 0.143108 0.223160 0.049664 -0.209139 0.045641 0.238870 0.103447 -0.225863 0.083695 0
2300 3 0.132488 4 0.138058 0.217847 0.053722 -0.201168 0.051896 0.238870 0.103447 -0.225863 0.083695 0
2310 3 0.128568 3 0.128273 0.222543 0.054397 -0.211972 0.039848 0.238870 0.103447 -0.225863 0.083695 0
2320 4 0.143461 3 0.133639 0.225059 0.049795 -0.214370 0.052323 0.238870 0.103447 -0.225863 0.083695 0
2330 3 0.170983 3 0.165203 0.225661 0.050535 -0.216769 0.055625 0.238870 0.103447 -0.225863 0.083695 0
2340 3 0.170791 3 0.172723 0.207856 0.050992 -0.204256 0.050994 0.238870 0.103447 -0.225863 0.083695 0
2350 3 0.160108 3 0.161169 0.216729 0.058968 -0.205049 0.050840 0.238870 0.103447 -0.225863 0.083695 0
2360 3 0.166285 3 0.165756 0.223318 0.053799 -0.215424 0.049207 0.238870 0.103447 -0.225863 0.083695 0
2370 3 0.160823 3 0.160415 0.231081 0.049259 -0.217393 0.045807 0.238870 0.103447 -0.225863 0.083695 0
2380 3 0.141926 3 0.150998 0.207394 0.057714 -0.217243 0.050408 0.238870 0.103447 -0.225863 0.083695 0
2390 3 0.120319 3 0.123922 0.217326 0.063086 -0.219600 0.052161 0.238870 0.103447 -0.225863 0.083695 0
2400 3 0.118907 3 0.118065 0.213641 0.054707 -0.203681 0.050245 0.238870 0.103447 -0.225863 0.083695 0
2410 3 0.130891 3 0.127838 0.224435 0.059491 -0.220677 0.054199 0.238870 0.103447 -0.225863 0.083695 0
2420 2 0.100373 3 0.114270 0.229395 0.060833 -0.215211 0.048263 0.238870 0.103447 -0.225863 0.083695 0
2430 2 0.085550 3 0.086800 0.221326 0.055237 -0.218905 0.057716 0.238870 0.103447 -0.225863 0.083695 0
2440 3 0.083176 3 0.078475 0.224259 0.062015 -0.211344 0.058524 0.238870 0.103447 -0.225863 0.083695 0
2450 3 0.087563 3 0.087530 0.210127 0.064765 -0.211891 0.059744 0.238870 0.103447 -0.225863 0.083695 0
